lon,lat,amenity
-73.9536923,40.8205219,school
-73.9535854,40.8206685,school
-73.9533935,40.8205878,school
-73.9532642,40.8207651,school
-73.9536019,40.8209072,school
-73.9534458,40.8211212,school
-73.9531802,40.8210094,school
-73.9528034,40.8215261,school
-73.9527697,40.8215119,school
-73.9526949,40.8214805,school
-73.9569721,40.8137058,school
-73.9569886,40.8137249,school
-73.9571309,40.8136539,school
-73.9573161,40.8137282,school
-73.9569485,40.8139116,school
-73.9568313,40.813776,school
-73.9568335,40.8137749,school
-73.9569721,40.8137058,school
-73.9633561,40.8066923,school
-73.9633516,40.8066985,school
-73.9630214,40.8065607,school
-73.9627325,40.8064401,school
-73.962737,40.8064339,school
-73.9626321,40.8063901,school
-73.9629166,40.8059964,school
-73.9637494,40.8063439,school
-73.9634649,40.8067377,school
-73.9633561,40.8066923,school
-73.9614801,40.8083851,school
-73.9615307,40.8083155,school
-73.9615226,40.8082893,school
-73.961515,40.8082649,school
-73.9614271,40.808228,school
-73.9616239,40.8079573,school
-73.9617145,40.8079953,school
-73.9617452,40.8079881,school
-73.9617775,40.8079805,school
-73.9618278,40.8079113,school
-73.9618618,40.8079256,school
-73.9618656,40.8079204,school
-73.9620229,40.8079864,school
-73.9621627,40.8080451,school
-73.9621582,40.8080513,school
-73.9621841,40.8080621,school
-73.9621339,40.8081311,school
-73.9621427,40.8081536,school
-73.9621527,40.8081793,school
-73.9622429,40.8082171,school
-73.9620451,40.8084891,school
-73.961955,40.8084512,school
-73.9619231,40.8084597,school
-73.9618916,40.808468,school
-73.9618416,40.8085368,school
-73.9614801,40.8083851,school
-73.9243053,40.8114907,school
-73.9245585,40.8115986,school
-73.924471,40.8117173,school
-73.9242177,40.8116094,school
-73.9243053,40.8114907,school
-74.0052212,40.7117633,school
-74.0051938,40.71178,school
-74.0049466,40.7115448,school
-74.0048651,40.7115944,school
-74.0046983,40.7114357,school
-74.00478,40.7113859,school
-74.0040259,40.7106685,school
-74.0040547,40.710651,school
-74.0040002,40.7105992,school
-74.0040522,40.7105675,school
-74.0040748,40.7105891,school
-74.0040924,40.7105784,school
-74.0040868,40.710573,school
-74.0042792,40.7104559,school
-74.0042838,40.7104602,school
-74.0043024,40.710449,school
-74.0042815,40.7104291,school
-74.0043345,40.7103968,school
-74.0043869,40.7104467,school
-74.0044167,40.7104286,school
-74.0055861,40.7115412,school
-74.0055572,40.7115588,school
-74.0056125,40.7116114,school
-74.0055587,40.7116441,school
-74.0055348,40.7116215,school
-74.0055189,40.7116312,school
-74.005524,40.7116361,school
-74.0053296,40.7117544,school
-74.0053241,40.7117492,school
-74.0053065,40.71176,school
-74.0053301,40.7117824,school
-74.0052759,40.7118154,school
-74.0052212,40.7117633,school
-73.996204,40.713198,school
-73.9963479,40.713186,school
-73.9963458,40.7131713,school
-73.9963752,40.7131688,school
-73.9963863,40.7132462,school
-73.9964123,40.7134272,school
-73.996239,40.7134416,school
-73.9962118,40.7132522,school
-73.996204,40.713198,school
-73.9918729,40.713116,school
-73.9918757,40.7131351,school
-73.9909495,40.7132155,school
-73.990921,40.7130271,school
-73.9917465,40.7129555,school
-73.9918473,40.7129468,school
-73.9918729,40.713116,school
-73.9884178,40.7143056,school
-73.9885026,40.7142981,school
-73.98851,40.714347,school
-73.9886158,40.7143377,school
-73.9886485,40.7145534,school
-73.9885427,40.7145627,school
-73.9885498,40.7146095,school
-73.988465,40.714617,school
-73.9884415,40.714462,school
-73.9884178,40.7143056,school
-73.9838494,40.712103,school
-73.9840428,40.7120786,school
-73.9840941,40.7123147,school
-73.9841885,40.7123028,school
-73.9841826,40.7122758,school
-73.9842221,40.7122709,school
-73.9842146,40.7122364,school
-73.984346,40.7122198,school
-73.98436,40.7122842,school
-73.984396,40.7122796,school
-73.9844015,40.7123051,school
-73.9843607,40.7123103,school
-73.9843746,40.7123744,school
-73.9838935,40.7124349,school
-73.9838879,40.7123925,school
-73.9838494,40.712103,school
-73.9577533,40.7070389,school
-73.9577474,40.7070471,school
-73.9576227,40.7069956,school
-73.9575828,40.7069943,school
-73.9575823,40.7070035,school
-73.9575119,40.7070013,school
-73.9575126,40.7069891,school
-73.9574752,40.7069879,school
-73.9573349,40.707019,school
-73.9573317,40.7070106,school
-73.9572831,40.7070214,school
-73.9572716,40.7070053,school
-73.9572633,40.7069882,school
-73.9572582,40.7069703,school
-73.9572565,40.7069521,school
-73.9573051,40.7069413,school
-73.9573013,40.7069314,school
-73.9574417,40.7069003,school
-73.9574427,40.7068641,school
-73.9574453,40.7068499,school
-73.9574478,40.706843,school
-73.9574548,40.7068297,school
-73.9574593,40.7068234,school
-73.9574645,40.7068174,school
-73.9574767,40.7068064,school
-73.9574835,40.7068015,school
-73.9574988,40.7067931,school
-73.9575155,40.7067866,school
-73.9575335,40.7067822,school
-73.9575521,40.70678,school
-73.9575615,40.7067798,school
-73.9575803,40.706781,school
-73.9575895,40.7067825,school
-73.9576073,40.7067871,school
-73.9576158,40.7067902,school
-73.957624,40.7067937,school
-73.9576391,40.7068024,school
-73.9576459,40.7068073,school
-73.9576578,40.7068184,school
-73.9576673,40.7068308,school
-73.957671,40.7068374,school
-73.9576764,40.7068511,school
-73.9576788,40.7068653,school
-73.9576789,40.7068725,school
-73.9576768,40.7068867,school
-73.9576768,40.7069199,school
-73.9578014,40.7069714,school
-73.9577964,40.7069784,school
-73.9578355,40.7069946,school
-73.9578338,40.7070126,school
-73.957829,40.7070242,school
-73.9578214,40.7070348,school
-73.9578113,40.7070441,school
-73.9577924,40.7070551,school
-73.9577571,40.7070405,school
-73.9577533,40.7070389,school
-73.9544534,40.7110928,school
-73.9544739,40.7111002,school
-73.9545462,40.7109844,school
-73.9545253,40.7109768,school
-73.9545488,40.7109392,school
-73.9545875,40.7109532,school
-73.9546007,40.7109322,school
-73.9546538,40.7109514,school
-73.9546555,40.7109487,school
-73.9547219,40.7109726,school
-73.9545675,40.71122,school
-73.9544096,40.711163,school
-73.9544126,40.7111582,school
-73.9544534,40.7110928,school
-73.9526914,40.7151655,school
-73.9525673,40.7150926,school
-73.9525302,40.7150708,school
-73.9527721,40.7148578,school
-73.9529205,40.7149501,school
-73.952808,40.7150549,school
-73.9526914,40.7151655,school
-73.9587794,40.7161796,school
-73.9585516,40.7163909,school
-73.9583364,40.7162566,school
-73.9583979,40.7161995,school
-73.9583906,40.7161949,school
-73.9585569,40.7160406,school
-73.958639,40.7160919,school
-73.9587794,40.7161796,school
-73.9478938,40.713712,school
-73.9477789,40.7137225,school
-73.9477573,40.7135854,school
-73.9481071,40.7135534,school
-73.9481286,40.7136899,school
-73.9480118,40.7137006,school
-73.9480171,40.7137342,school
-73.947899,40.713745,school
-73.9478938,40.713712,school
-73.9505741,40.7262029,school
-73.9505676,40.7261911,school
-73.9505734,40.7261892,school
-73.9504995,40.7260554,school
-73.9506416,40.72601,school
-73.9506227,40.7259758,school
-73.9506069,40.7259809,school
-73.9505761,40.7259251,school
-73.9507402,40.7258725,school
-73.9507704,40.7259271,school
-73.9507602,40.7259304,school
-73.9507798,40.7259657,school
-73.9508107,40.7259558,school
-73.9508912,40.7261015,school
-73.9507595,40.7261436,school
-73.9505741,40.7262029,school
-73.9539019,40.7358453,school
-73.9538902,40.7358464,school
-73.9538884,40.7358357,school
-73.95385,40.7358394,school
-73.9538485,40.7358303,school
-73.9538336,40.7358317,school
-73.9538285,40.7358007,school
-73.9538433,40.7357993,school
-73.9538412,40.7357863,school
-73.953887,40.7357819,school
-73.9538776,40.7357252,school
-73.9539947,40.7357139,school
-73.9540223,40.7358798,school
-73.9538835,40.7358932,school
-73.9538781,40.7358601,school
-73.9539039,40.7358576,school
-73.9539019,40.7358453,school
-73.9921655,40.7125832,school
-73.9907844,40.7126885,school
-73.9908221,40.7129307,school
-73.990842,40.7130724,school
-73.9908665,40.71323,school
-73.9922344,40.7131081,school
-73.9921655,40.7125832,school
-73.9250367,40.7557657,school
-73.9256476,40.7560525,school
-73.9252917,40.7564876,school
-73.9247139,40.7562163,school
-73.9247657,40.7561529,school
-73.9247326,40.7561374,school
-73.9250367,40.7557657,school
-73.932774,40.7650144,school
-73.9337632,40.7655587,school
-73.9333426,40.7660006,school
-73.9324828,40.7655275,school
-73.9327589,40.7652374,school
-73.9326295,40.7651662,school
-73.93265,40.7651447,school
-73.932774,40.7650144,school
-73.9336252,40.7574751,school
-73.9336199,40.7574722,school
-73.9338055,40.7572784,school
-73.933743,40.7572437,school
-73.9339198,40.7570592,school
-73.9339856,40.7570956,school
-73.9340676,40.75701,school
-73.9338502,40.7568895,school
-73.9338562,40.7568832,school
-73.933824,40.7568654,school
-73.9339389,40.7567455,school
-73.933971,40.7567633,school
-73.9339798,40.7567541,school
-73.9342518,40.7569048,school
-73.9342598,40.7568964,school
-73.9343263,40.7569333,school
-73.9343031,40.7569576,school
-73.9343544,40.756986,school
-73.9342462,40.7570989,school
-73.9342552,40.7571039,school
-73.9342136,40.7571474,school
-73.9342046,40.7571424,school
-73.9338373,40.7575259,school
-73.9338463,40.7575308,school
-73.9338045,40.7575744,school
-73.9337961,40.7575697,school
-73.9337277,40.7576411,school
-73.933669,40.7576085,school
-73.9336069,40.7576734,school
-73.9334947,40.7576112,school
-73.9336252,40.7574751,school
-73.9825665,40.7295136,school
-73.9826371,40.7294167,school
-73.982686,40.7293494,school
-73.9829263,40.7290191,school
-73.9827242,40.7289362,school
-73.9824996,40.7288414,school
-73.9823746,40.7287887,school
-73.9821065,40.7291565,school
-73.9820856,40.7291851,school
-73.9820164,40.7292801,school
-73.9821163,40.7293223,school
-73.9824671,40.7294707,school
-73.9825665,40.7295136,school
-73.9770425,40.7386895,school
-73.9774103,40.7381643,school
-73.9748574,40.7371111,school
-73.9744667,40.7376406,school
-73.9770425,40.7386895,school
-73.9861709,40.7114802,school
-73.9861088,40.7111307,school
-73.9860118,40.7111408,school
-73.9860004,40.7110681,school
-73.9859372,40.7110762,school
-73.9859242,40.7109952,school
-73.9858706,40.7106953,school
-73.9858689,40.7106693,school
-73.9848809,40.7107829,school
-73.9849299,40.7111174,school
-73.9849564,40.7112981,school
-73.9849608,40.7113236,school
-73.9849956,40.7115234,school
-73.9850058,40.7115959,school
-73.9856924,40.7115282,school
-73.9859968,40.7114975,school
-73.9861709,40.7114802,school
-73.9820095,40.7140501,school
-73.9819358,40.7135373,school
-73.9818335,40.7135478,school
-73.9809462,40.7136455,school
-73.9809538,40.7137174,school
-73.9809591,40.7137171,school
-73.9809675,40.7137967,school
-73.9809725,40.7138439,school
-73.9809672,40.7138442,school
-73.9809752,40.7139192,school
-73.9811802,40.7139066,school
-73.9813238,40.7138968,school
-73.9813206,40.713865,school
-73.9816738,40.713838,school
-73.9817169,40.7140827,school
-73.9820095,40.7140501,school
-74.0153146,40.7763131,school
-74.0148738,40.7768724,school
-74.0154026,40.7771147,school
-74.01585,40.7765555,school
-74.0153146,40.7763131,school
-73.9466316,40.8155682,school
-73.9469806,40.8150904,school
-73.9455629,40.8144865,school
-73.9452154,40.8149704,school
-73.9466316,40.8155682,school
-73.9904588,40.7716213,school
-73.9909131,40.7709763,school
-73.9882122,40.769824,school
-73.9880829,40.7697689,school
-73.988013,40.7698642,school
-73.9876103,40.7704128,school
-73.9904588,40.7716213,school
-73.9614595,40.77984,school
-73.9613967,40.7799257,school
-73.961328,40.7800194,school
-73.9612804,40.7800842,school
-73.9610071,40.7799684,school
-73.9610378,40.7799265,school
-73.9610099,40.7799147,school
-73.9610267,40.7798917,school
-73.9610822,40.7798161,school
-73.9611175,40.7797705,school
-73.9611283,40.7797558,school
-73.9611107,40.7797483,school
-73.9611421,40.7797055,school
-73.9614595,40.77984,school
-73.9550816,40.810253,school
-73.9557203,40.8105013,school
-73.956448,40.8107897,school
-73.9565012,40.8108108,school
-73.9567418,40.8109043,school
-73.9564241,40.8113725,school
-73.9547607,40.8107259,school
-73.9550816,40.810253,school
-73.9868984,40.7135598,school
-73.9868152,40.7130028,school
-73.9852059,40.713141,school
-73.9852998,40.7136961,school
-73.9868984,40.7135598,school
-73.964472,40.715733,school
-73.962777,40.715106,school
-73.963202,40.714455,school
-73.9648014,40.7150534,school
-73.964472,40.715733,school
-73.9550781,40.7104398,school
-73.9546865,40.7104764,school
-73.9540087,40.7102376,school
-73.9543785,40.7096345,school
-73.95536,40.7099803,school
-73.9550781,40.7104398,school
-73.9574304,40.7065586,school
-73.9567946,40.7069681,school
-73.9563236,40.7065479,school
-73.9569594,40.7061384,school
-73.9574304,40.7065586,school
-73.958223,40.715374,school
-73.957626,40.715927,school
-73.956368,40.715144,school
-73.956829,40.714718,school
-73.9570255,40.7146494,school
-73.957285,40.714795,school
-73.958223,40.715374,school
-73.9536996,40.7216822,school
-73.9526545,40.7226938,school
-73.9530259,40.7229447,school
-73.9548205,40.7223481,school
-73.9536996,40.7216822,school
-73.95578,40.715702,school
-73.955186,40.716252,school
-73.953865,40.715433,school
-73.95446,40.71488,school
-73.95578,40.715702,school
-73.9993267,40.7372169,school
-73.9994029,40.7372484,school
-73.9993925,40.7372631,school
-73.9994077,40.7372694,school
-73.9994571,40.7372898,school
-73.999445,40.7373067,school
-73.9994572,40.7373118,school
-73.9995321,40.7373428,school
-73.9994576,40.737447,school
-73.9993827,40.737416,school
-73.999321,40.7373905,school
-73.9992296,40.7373527,school
-73.9993117,40.7372379,school
-73.9993267,40.7372169,school
-73.9293838,40.7424511,school
-73.9290746,40.7440925,school
-73.9297857,40.7441758,school
-73.9301053,40.7425364,school
-73.9293838,40.7424511,school
-73.927584,40.7420304,school
-73.9277713,40.7409466,school
-73.9281175,40.7409842,school
-73.9280507,40.7413476,school
-73.9280963,40.7413638,school
-73.9280909,40.7414289,school
-73.9284182,40.7414675,school
-73.9282921,40.7421178,school
-73.927584,40.7420304,school
-73.9461207,40.7420427,school
-73.9447745,40.7417744,school
-73.9444837,40.7426641,school
-73.9461207,40.7420427,school
-73.9251553,40.7398667,school
-73.9252168,40.7395924,school
-73.9255057,40.7394616,school
-73.9256515,40.7396439,school
-73.9259321,40.7396786,school
-73.9259726,40.7394753,school
-73.9258126,40.7394598,school
-73.9257343,40.7393607,school
-73.9262478,40.7391412,school
-73.9265112,40.7390147,school
-73.9265549,40.739069,school
-73.9264374,40.739742,school
-73.9268239,40.7397878,school
-73.926766,40.7400472,school
-73.9251553,40.7398667,school
-73.9517049,40.8069769,school
-73.9515304,40.8069024,school
-73.9508709,40.8066225,school
-73.9508818,40.8066074,school
-73.9509,40.806582,school
-73.9509342,40.8065351,school
-73.9509604,40.8064993,school
-73.9509975,40.8064484,school
-73.9510392,40.8063912,school
-73.9509436,40.8063488,school
-73.951086,40.806157,school
-73.9511389,40.8060845,school
-73.9520812,40.8064713,school
-73.9517049,40.8069769,school
-73.9492585,40.8061121,school
-73.949155,40.8062529,school
-73.9490994,40.806329,school
-73.9490169,40.8062942,school
-73.9488538,40.8065173,school
-73.9488316,40.8065476,school
-73.9483064,40.8063242,school
-73.9475102,40.8059882,school
-73.9476011,40.8058638,school
-73.9476291,40.8058256,school
-73.9477542,40.8056557,school
-73.9478463,40.8055306,school
-73.9478538,40.8055203,school
-73.9492585,40.8061121,school
-73.9649588,40.8084801,school
-73.9639998,40.8080666,school
-73.9630937,40.809323,school
-73.9625796,40.8100359,school
-73.9621944,40.8105701,school
-73.9622231,40.8105783,school
-73.9630665,40.8109353,school
-73.963477,40.810373,school
-73.9649588,40.8084801,school
-73.9605573,40.8158602,school
-73.9597519,40.8155209,school
-73.9600689,40.8150837,school
-73.9604825,40.8152446,school
-73.9609306,40.8146283,school
-73.9605253,40.8144576,school
-73.9606483,40.8142772,school
-73.9610552,40.8144458,school
-73.961156,40.8143079,school
-73.9615411,40.814469,school
-73.9605573,40.8158602,school
-74.0011502,40.7112375,school
-74.0011771,40.7112489,school
-74.0012565,40.7111408,school
-74.0013409,40.7111763,school
-74.001545,40.7108968,school
-74.0015478,40.710872,school
-74.0015472,40.710849,school
-74.0015485,40.7108403,school
-74.0015538,40.7108259,school
-74.0015634,40.710812,school
-74.0015763,40.7108006,school
-74.0015845,40.7107951,school
-74.0015937,40.7107902,school
-74.0016109,40.710784,school
-74.0016224,40.7107814,school
-74.001642,40.7107796,school
-74.0016617,40.7107807,school
-74.0016728,40.7107828,school
-74.001683,40.7107858,school
-74.0017002,40.7107929,school
-74.0017158,40.7108034,school
-74.001728,40.7108158,school
-74.0017365,40.7108301,school
-74.0017407,40.7108451,school
-74.0017415,40.7108689,school
-74.0017768,40.7108541,school
-74.0021684,40.7113516,school
-74.0021372,40.7113699,school
-74.0021626,40.7113808,school
-74.0021775,40.7113906,school
-74.0021852,40.7113976,school
-74.0021954,40.7114105,school
-74.0022017,40.7114248,school
-74.0022037,40.7114336,school
-74.0022041,40.7114486,school
-74.0022002,40.7114633,school
-74.0021962,40.7114717,school
-74.0021871,40.7114843,school
-74.0021797,40.7114915,school
-74.0021658,40.7115013,school
-74.0021558,40.7115064,school
-74.002138,40.7115126,school
-74.0021186,40.7115162,school
-74.0021067,40.7115167,school
-74.0020872,40.7115154,school
-74.0020675,40.7115109,school
-74.0020443,40.7115012,school
-74.0020448,40.7115301,school
-74.0012781,40.7115386,school
-74.0012741,40.711511,school
-74.0012558,40.7115194,school
-74.0012456,40.7115229,school
-74.0012277,40.7115264,school
-74.0012152,40.7115274,school
-74.0011877,40.7115249,school
-74.0011682,40.7115191,school
-74.0011513,40.7115107,school
-74.001137,40.7114999,school
-74.0011258,40.7114872,school
-74.0011182,40.711473,school
-74.0011141,40.7114574,school
-74.001116,40.7114351,school
-74.0011264,40.711415,school
-74.0011332,40.711407,school
-74.0011459,40.7113966,school
-74.0011547,40.7113914,school
-74.0011779,40.7113808,school
-74.0010766,40.7113377,school
-74.0011502,40.7112375,school
-73.9939553,40.7097656,school
-73.9939339,40.7096009,school
-73.9939178,40.7095765,school
-73.9938775,40.7095684,school
-73.9922944,40.7098286,school
-73.9927743,40.7106878,school
-73.9928449,40.7106724,school
-73.9929307,40.7106683,school
-73.9930112,40.7106866,school
-73.9940411,40.7105138,school
-73.9939553,40.7097656,school
-74.022315,40.7700594,school
-74.0215889,40.7697417,school
-74.0218149,40.7694402,school
-74.0220579,40.769509,school
-74.0225669,40.7697299,school
-74.022315,40.7700594,school
-74.0180106,40.7733897,school
-74.017574,40.773964,school
-74.0187168,40.7744813,school
-74.0189111,40.773782,school
-74.0180106,40.7733897,school
-74.0145136,40.7814147,school
-74.0145907,40.7815059,school
-74.0146998,40.7815797,school
-74.0148838,40.7816688,school
-74.0144044,40.7822548,school
-74.0141929,40.7825061,school
-74.013935,40.7828306,school
-74.0124672,40.7821503,school
-74.012995,40.7816039,school
-74.0138686,40.7806914,school
-74.0140274,40.7807635,school
-74.0141347,40.7808594,school
-74.0144234,40.7812901,school
-74.0145136,40.7814147,school
-74.0139316,40.7828426,school
-74.012459,40.782151,school
-74.011932,40.782699,school
-74.013466,40.7834071,school
-74.0139316,40.7828426,school
-74.0114254,40.7832632,school
-74.011932,40.782699,school
-74.013466,40.7834071,school
-74.013012,40.783972,school
-74.01252,40.784576,school
-74.0122147,40.7844348,school
-74.0124409,40.784133,school
-74.0122677,40.7840511,school
-74.0125037,40.7837449,school
-74.0114254,40.7832632,school
-73.979168,40.721962,school
-73.9790676,40.7221026,school
-73.9790102,40.7221834,school
-73.9789246,40.7221485,school
-73.9787555,40.7223865,school
-73.9783184,40.7222081,school
-73.9783327,40.722188,school
-73.9783733,40.722133,school
-73.9783883,40.7221124,school
-73.9784291,40.7220561,school
-73.978491,40.7219701,school
-73.9782924,40.7218865,school
-73.9783185,40.7218508,school
-73.9784565,40.7216616,school
-73.979168,40.721962,school
-73.9809655,40.7238716,school
-73.9810107,40.7237893,school
-73.981054,40.7237299,school
-73.9811224,40.7236414,school
-73.981161,40.7235883,school
-73.981201,40.7236129,school
-73.9812232,40.7236571,school
-73.9812386,40.723716,school
-73.981254,40.7237516,school
-73.9812976,40.7237882,school
-73.9813506,40.7238095,school
-73.9814237,40.7238166,school
-73.9814934,40.723805,school
-73.9815336,40.7237831,school
-73.9815766,40.7237491,school
-73.9816027,40.7237186,school
-73.9816243,40.7236821,school
-73.9816773,40.7236094,school
-73.9815501,40.7235625,school
-73.9815904,40.723508,school
-73.9817171,40.7233372,school
-73.9813732,40.7231907,school
-73.9815383,40.7229679,school
-73.9820012,40.7231651,school
-73.9823378,40.7233118,school
-73.982325,40.7233294,school
-73.9823425,40.7233367,school
-73.9821454,40.7236071,school
-73.9821275,40.7235996,school
-73.9820568,40.7236966,school
-73.9820427,40.7236907,school
-73.9819853,40.7237694,school
-73.9819921,40.7237722,school
-73.9819589,40.7238178,school
-73.9819521,40.7238149,school
-73.9816888,40.7241761,school
-73.9817062,40.7241835,school
-73.9816018,40.7243268,school
-73.9814452,40.7242607,school
-73.9814384,40.72427,school
-73.9813163,40.7242184,school
-73.981323,40.7242092,school
-73.9809317,40.724044,school
-73.9809294,40.7240472,school
-73.9808642,40.7240197,school
-73.9808665,40.7240165,school
-73.9808615,40.7240144,school
-73.9809655,40.7238716,school
-73.9752884,40.7264381,school
-73.9756429,40.7259515,school
-73.9754388,40.7258654,school
-73.9748056,40.7255869,school
-73.9746133,40.7258534,school
-73.9744461,40.726083,school
-73.974657,40.7261719,school
-73.974827,40.7262436,school
-73.9752884,40.7264381,school
-73.983792,40.7300155,school
-73.9843196,40.7302391,school
-73.984652,40.7303808,school
-73.985057,40.7302558,school
-73.9851205,40.7301682,school
-73.9852476,40.7299947,school
-73.9846675,40.729764,school
-73.9841399,40.7295404,school
-73.983792,40.7300155,school
-73.9875694,40.725758,school
-73.9876557,40.7257939,school
-73.9880765,40.725969,school
-73.9879209,40.7261834,school
-73.9883328,40.7263575,school
-73.9884033,40.7262602,school
-73.9884383,40.7262118,school
-73.9884587,40.7261834,school
-73.9881771,40.7260656,school
-73.9882117,40.7260196,school
-73.9882501,40.7259666,school
-73.9882955,40.7259038,school
-73.9883497,40.725829,school
-73.9881095,40.7257251,school
-73.9877133,40.7255591,school
-73.9876783,40.7256074,school
-73.9876657,40.7256249,school
-73.9876504,40.725646,school
-73.987613,40.7256977,school
-73.9876025,40.7257121,school
-73.9875694,40.725758,school
-74.0087184,40.7892805,school
-74.0080505,40.7889777,school
-74.008492,40.7883971,school
-74.0091724,40.7887129,school
-74.0087184,40.7892805,school
-74.008521,40.7941804,school
-74.0086429,40.7942336,school
-74.0088382,40.7943231,school
-74.0089366,40.7942053,school
-74.0089725,40.794162,school
-74.0090094,40.7941181,school
-74.0090302,40.7940873,school
-74.0091454,40.7939515,school
-74.0086008,40.7936972,school
-74.0088023,40.7934491,school
-74.0083429,40.7932413,school
-74.0077952,40.7938483,school
-74.008521,40.7941804,school
-74.0092567,40.7919247,school
-74.0094659,40.7916729,school
-74.0102401,40.7920306,school
-74.0100243,40.792285,school
-74.0092567,40.7919247,school
-74.0115398,40.7910113,school
-74.010074,40.7903077,school
-74.0102561,40.7900639,school
-74.0106442,40.7902368,school
-74.010891,40.789926,school
-74.011259,40.790089,school
-74.0110779,40.7903158,school
-74.0113214,40.7904178,school
-74.0114382,40.7904666,school
-74.0114652,40.7904321,school
-74.0115912,40.7904903,school
-74.0118843,40.7906255,school
-74.0115398,40.7910113,school
-74.0109392,40.7917371,school
-74.010612,40.7915834,school
-74.0106325,40.7915566,school
-74.0104664,40.7914817,school
-74.0105957,40.7913117,school
-74.0110978,40.7915506,school
-74.0109392,40.7917371,school
-74.0160101,40.7838116,school
-74.0157738,40.7841075,school
-74.0162345,40.7843174,school
-74.016026,40.7845872,school
-74.0149911,40.7841125,school
-74.0154465,40.7835508,school
-74.0160101,40.7838116,school
-74.0204034,40.7785865,school
-74.0199327,40.7791776,school
-74.0192162,40.7788686,school
-74.0196921,40.7782574,school
-74.0204034,40.7785865,school
-74.0228258,40.7873864,school
-74.0226106,40.7876772,school
-74.0225201,40.7876346,school
-74.0223296,40.7879006,school
-74.0217141,40.7876082,school
-74.0211139,40.7873325,school
-74.0210938,40.7873243,school
-74.0214867,40.7868055,school
-74.0228258,40.7873864,school
-74.0160298,40.7913867,school
-74.0164033,40.791572,school
-74.0165724,40.7916534,school
-74.0167493,40.7917232,school
-74.0164925,40.7920497,school
-74.0157627,40.7917203,school
-74.0160298,40.7913867,school
-74.0229085,40.7896795,school
-74.023292,40.7898557,school
-74.0232686,40.7899963,school
-74.0229447,40.7904142,school
-74.0221367,40.790075,school
-74.0224726,40.7896455,school
-74.0228213,40.7898009,school
-74.0229085,40.7896795,school
-74.0169547,40.7914948,school
-74.0171912,40.7916036,school
-74.0173363,40.7916704,school
-74.0168555,40.7922223,school
-74.0165061,40.7920552,school
-74.0169547,40.7914948,school
-74.0155057,40.7938522,school
-74.0150946,40.7943593,school
-74.0145709,40.7941268,school
-74.0148479,40.7937725,school
-74.0151241,40.7938928,school
-74.0152515,40.793738,school
-74.0155057,40.7938522,school
-74.020386,40.7942746,school
-74.0195958,40.7952703,school
-74.0188476,40.7949206,school
-74.0196485,40.7939342,school
-74.020386,40.7942746,school
-74.0062741,40.7972373,school
-74.0058184,40.7977891,school
-74.004892,40.7973679,school
-74.0053563,40.7967868,school
-74.0062741,40.7972373,school
-74.0125159,40.7980645,school
-74.0120694,40.797869,school
-74.0119796,40.7979638,school
-74.0116788,40.7978331,school
-74.0114821,40.7980543,school
-74.0122527,40.7984202,school
-74.0125159,40.7980645,school
-74.0141159,40.8002983,school
-74.0148404,40.8006301,school
-74.0150708,40.8008718,school
-74.0149814,40.8009836,school
-74.014788,40.8008785,school
-74.0145809,40.8012993,school
-74.0135919,40.8026597,school
-74.0127305,40.8022511,school
-74.01321,40.801673,school
-74.013673,40.800942,school
-74.0140869,40.8002857,school
-74.0141159,40.8002983,school
-74.0009642,40.7443011,school
-74.0011379,40.7443755,school
-74.001166,40.7444608,school
-74.0015552,40.7446195,school
-74.0015374,40.7446448,school
-74.0014901,40.7447067,school
-74.0014456,40.7447699,school
-74.000818,40.7445015,school
-74.0007173,40.744459,school
-74.0004384,40.7443414,school
-74.0003436,40.7443014,school
-74.0004092,40.7442114,school
-74.0004384,40.7441714,school
-74.0004761,40.7441197,school
-74.0005397,40.7440325,school
-74.0006632,40.743863,school
-74.0006645,40.7438613,school
-74.0007706,40.7439061,school
-74.0010296,40.7440153,school
-74.0011391,40.7440615,school
-74.0010578,40.7441729,school
-74.0009642,40.7443011,school
-74.001381,40.7424389,school
-74.0013968,40.7424165,school
-74.0014291,40.7423709,school
-74.0015274,40.7422301,school
-74.0015455,40.7422367,school
-74.0015862,40.7421749,school
-74.0016319,40.7421103,school
-74.0016622,40.7420674,school
-74.0016741,40.7420506,school
-74.0016995,40.7420146,school
-74.0019447,40.7421147,school
-74.0019167,40.7421516,school
-74.0019411,40.7421616,school
-74.0019668,40.7421723,school
-74.0019941,40.7421348,school
-74.0030573,40.7425844,school
-74.0029698,40.7427041,school
-74.0029007,40.7427986,school
-74.0028884,40.7427934,school
-74.002865,40.7428255,school
-74.0027346,40.7430039,school
-74.0026075,40.7429502,school
-74.0026037,40.7429554,school
-74.0016798,40.7425648,school
-74.0016971,40.7425412,school
-74.0016713,40.7425303,school
-74.0016488,40.7425208,school
-74.0016319,40.7425446,school
-74.001381,40.7424389,school
-74.01169,40.8063892,school
-74.0112676,40.8069242,school
-74.0106265,40.8066399,school
-74.011057,40.8060999,school
-74.01169,40.8063892,school
-73.9862475,40.7220265,school
-73.9864684,40.7216069,school
-73.9864412,40.7215987,school
-73.986721,40.7210631,school
-73.9861975,40.7209048,school
-73.9859177,40.7214404,school
-73.9858967,40.721434,school
-73.9856758,40.7218536,school
-73.9862475,40.7220265,school
-74.021863,40.7872071,school
-74.0219564,40.7870957,school
-74.0215116,40.7868977,school
