lon,lat,home
-73.9704277,40.7598702,hotel
-73.9686097,40.7625242,apartments
-73.9691505,40.7630704,apartments
-73.9602397,40.7623243,apartments
-73.9657738,40.7629755,apartments
-73.9659196,40.7646541,house
-73.9653742,40.7625872,apartments
-73.9649985,40.7631665,apartments
-73.9642074,40.7642352,apartments
-73.963503,40.7648009,apartments
-73.9642264,40.7653045,apartments
-73.9542416,40.764844,residential
-73.9510779,40.7665176,apartments
-73.9523166,40.7657112,apartments
-73.9558251,40.7687375,apartments
-73.9615154,40.767505,apartments
-73.9612624,40.76527,apartments
-73.963106,40.7679538,apartments
-73.9615027,40.7696461,apartments
-73.9592317,40.7721362,apartments
-73.9591182,40.7720895,apartments
-73.9685243,40.7701423,apartments
-73.9683428,40.7700666,apartments
-73.9677433,40.7706545,apartments
-73.9679538,40.7709333,apartments
-73.9644715,40.7715306,apartments
-73.9636793,40.7704692,apartments
-73.9626567,40.7708964,apartments
-73.9630507,40.7714206,apartments
-73.9640758,40.7699679,apartments
-73.9666191,40.7714843,apartments
-73.9663283,40.7719246,apartments
-73.9664622,40.7725645,apartments
-73.9647741,40.7702002,apartments
-73.9664129,40.7727514,apartments
-73.9648023,40.7709165,apartments
-73.9645978,40.7704424,apartments
-73.9653095,40.7721811,apartments
-73.967053,40.7719083,apartments
-73.9634171,40.7765978,residential
-73.9647599,40.7744644,apartments
-73.9622598,40.7759069,apartments
-73.9641525,40.7758645,apartments
-73.9487152,40.7709914,apartments
-73.9492263,40.772348,apartments
-73.9444542,40.7800479,apartments
-73.9538278,40.7816902,apartments
-73.9533573,40.781493,apartments
-73.9507721,40.7821922,apartments
-73.9482252,40.7818446,apartments
-73.9459161,40.7818997,apartments
-73.9495231,40.7825423,apartments
-73.9490972,40.7831181,apartments
-73.947628,40.7840493,apartments
-73.948423,40.7844443,apartments
-73.9480216,40.7842771,apartments
-73.9491898,40.7849239,apartments
-73.9503376,40.7845024,apartments
-73.9480885,40.7860747,apartments
-73.9461784,40.7860159,apartments
-73.9474401,40.7858072,apartments
-73.9468897,40.7855863,apartments
-73.9475361,40.7849084,apartments
-73.9495623,40.7856875,apartments
-73.9453736,40.7873859,apartments
-73.9457316,40.7866943,apartments
-73.9466112,40.7878349,apartments
-73.9623503,40.7767751,apartments
-73.9630116,40.7773317,apartments
-73.9628502,40.7774241,apartments
-73.9629961,40.7770761,apartments
-73.9605408,40.7795689,apartments
-73.9613617,40.7794685,residential
-73.9908535,40.7682628,apartments
-73.9919349,40.7686891,apartments
-73.9900834,40.7681511,apartments
-73.9900334,40.7715299,apartments
-73.9894286,40.7718325,apartments
-73.9894667,40.7753809,apartments
-73.9895658,40.7731126,apartments
-73.9893706,40.7743246,apartments
-73.9903554,40.7746258,apartments
-73.9902877,40.7745197,apartments
-73.9898715,40.7733331,apartments
-73.987032,40.7726171,apartments
-73.9888233,40.7729191,apartments
-73.9862095,40.7728672,apartments
-73.9875006,40.7728748,apartments
-73.9884688,40.7732937,apartments
-73.9866725,40.7731078,apartments
-73.988228,40.7737328,apartments
-73.9872726,40.773451,apartments
-73.9862281,40.7737129,apartments
-73.9857521,40.7734924,apartments
-73.9811328,40.7713338,apartments
-73.9799282,40.7718885,apartments
-73.9805368,40.7716216,apartments
-73.9808539,40.7717543,apartments
-73.9808332,40.7722023,apartments
-73.9810917,40.7718536,apartments
-73.9803269,40.7716263,apartments
-73.9816029,40.7726967,apartments
-73.9813245,40.7719508,apartments
-73.9803936,40.7716743,apartments
-73.979572,40.7715317,apartments
-73.9796834,40.7720824,apartments
-73.9798537,40.7725606,apartments
-73.9806994,40.7726707,apartments
-73.9798775,40.7735202,apartments
-73.9791701,40.7720849,apartments
-73.9787029,40.7729605,apartments
-73.9785701,40.7729046,apartments
-73.9811858,40.7727142,apartments
-73.9815575,40.7757008,apartments
-73.9812227,40.774365,apartments
-73.9791656,40.7734978,apartments
-73.9794032,40.7735981,apartments
-73.9796426,40.7736991,apartments
-73.9798803,40.7737995,apartments
-73.9783592,40.7734407,apartments
-73.9805389,40.7743906,apartments
-73.9791033,40.7735831,apartments
-73.9778327,40.7739908,apartments
-73.9779313,40.7740323,apartments
-73.9780332,40.7746588,apartments
-73.9777981,40.7749329,apartments
-73.9775129,40.7747501,apartments
-73.9770079,40.7750458,apartments
-73.9813327,40.777177,apartments
-73.9807203,40.7771458,apartments
-73.9813867,40.7772913,apartments
-73.9825988,40.7769497,apartments
-73.9850278,40.7757982,apartments
-73.9855213,40.7755786,apartments
-73.9887529,40.7763877,apartments
-73.9877799,40.7766492,apartments
-73.9848067,40.7764662,apartments
-73.9864944,40.778632,apartments
-73.9856473,40.776346,apartments
-73.9850841,40.7771196,apartments
-73.985076,40.7781554,apartments
-73.987078,40.7767991,apartments
-73.9868549,40.7774685,apartments
-73.988062,40.7777093,apartments
-73.9876768,40.7785216,apartments
-73.9869748,40.7797653,apartments
-73.9877455,40.7792797,residential
-73.9866283,40.7801642,apartments
-73.986606,40.78054,apartments
-73.9822768,40.7783866,apartments
-73.9792508,40.7773525,apartments
-73.979426,40.7773942,apartments
-73.9797672,40.7773448,apartments
-73.9798002,40.7775943,apartments
-73.9816196,40.7779775,apartments
-73.9772216,40.7765946,apartments
-73.977277,40.7765165,apartments
-73.97776,40.7767069,apartments
-73.9783987,40.7768115,apartments
-73.9765507,40.7756687,apartments
-73.9774301,40.7761309,apartments
-73.9776723,40.7771004,apartments
-73.9778137,40.7773379,apartments
-73.9782333,40.7773326,apartments
-73.9773606,40.7769696,apartments
-73.9767867,40.7769995,apartments
-73.9756552,40.7776096,apartments
-73.9764717,40.7774226,apartments
-73.975557,40.777032,apartments
-73.9775864,40.7782262,apartments
-73.9790767,40.77769,apartments
-73.9803833,40.7787346,apartments
-73.979414,40.7778327,apartments
-73.9803214,40.7795633,apartments
-73.9806666,40.779461,apartments
-73.9820854,40.7792718,apartments
-73.9828052,40.7800913,apartments
-73.9866108,40.7805302,apartments
-73.9750945,40.7776732,apartments
-73.9744541,40.7785499,apartments
-73.9748993,40.7796314,apartments
-73.9749549,40.7798367,apartments
-73.9755366,40.7801659,apartments
-73.9755802,40.7801098,apartments
-73.975919,40.7802134,apartments
-73.977751,40.7805454,apartments
-73.9784746,40.7813074,apartments
-73.9793207,40.7808213,apartments
-73.9833756,40.7816009,apartments
-73.980886,40.781082,apartments
-73.9804316,40.7811027,apartments
-73.9815804,40.7816275,apartments
-73.9796601,40.7818731,apartments
-73.9799419,40.7822025,apartments
-73.9796475,40.7821853,apartments
-73.9834927,40.7825707,apartments
-73.9844441,40.7828809,apartments
-73.9844097,40.7826187,apartments
-73.9753777,40.7823832,apartments
-73.9760894,40.7819679,apartments
-73.9763847,40.782092,apartments
-73.9780429,40.7827386,apartments
-73.9782853,40.7826133,apartments
-73.9764298,40.7827957,apartments
-73.9729714,40.7827084,apartments
-73.9714283,40.7826976,apartments
-73.9722674,40.7828843,apartments
-73.9800208,40.7833828,apartments
-73.9799255,40.7833137,apartments
-73.9790218,40.7828768,apartments
-73.9797329,40.7851761,apartments
-73.9782361,40.7845423,apartments
-73.9710578,40.7832059,apartments
-73.9720557,40.7841654,apartments
-73.9708198,40.7837865,apartments
-73.9706791,40.7837273,apartments
-73.9697527,40.7849939,apartments
-73.9701629,40.7851665,apartments
-73.9750276,40.7872148,apartments
-73.9677292,40.7886716,apartments
-73.9650777,40.7931669,apartments
-73.9660556,40.7938128,apartments
-73.980979,40.7863415,apartments
-73.9774153,40.7864911,apartments
-73.97828,40.7877525,apartments
-73.9807998,40.7879841,apartments
-73.9796558,40.7878276,apartments
-73.9809641,40.788053,apartments
-73.9793352,40.7873523,apartments
-73.9788379,40.7879896,apartments
-73.9792789,40.7892015,apartments
-73.9803986,40.7894459,apartments
-73.9800371,40.7896089,apartments
-73.9746884,40.7898469,residential
-73.9767176,40.7888782,apartments
-73.9793929,40.7901168,apartments
-73.979186,40.790417,apartments
-73.9779946,40.7917457,apartments
-73.9746045,40.792738,apartments
-73.9739906,40.7957403,apartments
-73.9714633,40.7967942,residential
-73.9641113,40.7944901,apartments
-73.9653486,40.7947783,apartments
-73.9665544,40.7956526,apartments
-73.9675279,40.7953795,apartments
-73.9673213,40.794601,apartments
-73.969043,40.795218,residential
-73.9661186,40.7968624,apartments
-73.9636839,40.7967573,apartments
-73.9641951,40.7960507,apartments
-73.9679241,40.7976848,residential
-73.9656041,40.7975671,apartments
-73.9609397,40.7982648,apartments
-73.9688838,40.8037297,dormitory
-73.9389377,40.7879314,apartments
-73.9405262,40.7882856,apartments
-73.9385827,40.7879322,apartments
-73.9404737,40.7880543,apartments
-73.9395078,40.788303,apartments
-73.9410692,40.7875298,apartments
-73.9401036,40.7867392,apartments
-73.9412974,40.7872441,apartments
-73.9393993,40.7877936,apartments
-73.9405394,40.787508,apartments
-73.9462317,40.7884608,apartments
-73.945629,40.7881562,apartments
-73.9449007,40.7879107,apartments
-73.9458574,40.7891835,apartments
-73.9452964,40.7897196,apartments
-73.9453066,40.788957,apartments
-73.944711,40.7894803,apartments
-73.9390425,40.7887975,apartments
-73.9381358,40.7885263,apartments
-73.9398072,40.7892302,apartments
-73.937829,40.7904807,apartments
-73.9377795,40.7904755,apartments
-73.9650067,40.8036154,apartments
-73.9643845,40.8038582,apartments
-73.9643296,40.8039341,apartments
-73.9646106,40.803547,apartments
-73.9646645,40.8034724,apartments
-73.9647229,40.8040055,apartments
-73.9653505,40.8037591,apartments
-73.965928,40.8042873,apartments
-73.9643561,40.8041373,apartments
-73.9639601,40.8039686,apartments
-73.9657192,40.8048952,apartments
-73.9633844,40.8040438,apartments
-73.9638978,40.8044797,apartments
-73.9640509,40.8041971,apartments
-73.9645208,40.8047529,apartments
-73.9646673,40.80427,apartments
-73.9646805,40.8048198,apartments
-73.9638476,40.8045478,apartments
-73.9641593,40.8044023,apartments
-73.9650772,40.8049817,apartments
-73.9632338,40.8041158,apartments
-73.9646193,40.8058935,dormitory
-73.9645289,40.8061652,dormitory
-73.9362368,40.7920227,apartments
-73.9400174,40.7995601,apartments
-73.9406751,40.8063506,house
-73.9437767,40.8076047,house
-73.9440996,40.807954,house
-73.9441876,40.8078333,house
-73.9442541,40.8078438,house
-73.9442947,40.8078608,house
-73.9543062,40.8070144,residential
-73.9453634,40.8089643,apartments
-73.9455888,40.8089676,residential
-73.9456777,40.8088447,residential
-73.9457332,40.8088679,apartments
-73.9457789,40.808907,residential
-73.9458335,40.8089298,residential
-73.9459244,40.8091073,residential
-73.9460098,40.8089892,residential
-73.9458222,40.8094333,house
-73.9460627,40.8090113,residential
-73.9461072,40.8090442,residential
-73.9461598,40.8090661,residential
-73.9462146,40.809089,residential
-73.9431621,40.807782,residential
-73.943231,40.8078112,apartments
-73.9432967,40.807839,residential
-73.9434208,40.8080195,residential
-73.9434924,40.8079218,residential
-73.9435582,40.8079497,residential
-73.9436158,40.8079741,residential
-73.9437362,40.808025,residential
-73.943796,40.8080504,residential
-73.9438496,40.8080731,residential
-73.9439071,40.8080974,residential
-73.9440181,40.8081444,residential
-73.9440752,40.8081686,residential
-73.9441335,40.8081933,residential
-73.9442973,40.8082626,residential
-73.9443508,40.8082853,apartments
-73.9441946,40.8082152,apartments
-73.9444654,40.8083154,apartments
-73.9494439,40.8244121,apartments
-73.9495648,40.8246472,apartments
-73.9497901,40.8247417,apartments
-73.9500154,40.8248361,apartments
-73.9502407,40.8249306,apartments
-73.9504633,40.825024,apartments
-73.9572912,40.8125579,apartments
-73.9592236,40.8131243,apartments
-73.9596517,40.8125378,apartments
-73.9586264,40.8128719,apartments
-73.9580259,40.8126194,apartments
-73.9577967,40.8101901,apartments
-73.9573866,40.8098524,apartments
-73.9542579,40.7178438,apartments
-73.9649679,40.8077531,apartments
-73.9636919,40.807509,dormitory
-73.9516472,40.826353,apartments
-74.0145711,40.7157651,apartments
-74.0079354,40.7157063,apartments
-74.0081754,40.7154023,apartments
-74.0092201,40.7121042,apartments
-74.0168089,40.7106501,apartments
-74.0164921,40.7115069,apartments
-74.0178443,40.7068518,apartments
-74.0173883,40.7072881,apartments
-73.9944771,40.7376772,residential
-73.9856962,40.7553468,hotel
-74.0151217,40.7083058,apartments
-74.0144477,40.7077978,apartments
-74.0100573,40.7062205,apartments
-74.0152643,40.7062163,apartments
-74.015417,40.7060257,apartments
-74.0170348,40.7072986,apartments
-74.0069755,40.7072276,apartments
-74.0069352,40.707197,apartments
-74.0081085,40.7074908,apartments
-74.0070727,40.7094363,apartments
-74.0071636,40.7095613,apartments
-74.0057684,40.7085937,apartments
-74.0072802,40.7087898,apartments
-74.0055287,40.7084914,apartments
-74.0031418,40.7087336,apartments
-74.0034434,40.7087852,apartments
-74.004047,40.7092124,apartments
-74.0048422,40.7094263,apartments
-74.005859,40.7133483,courthouse
-74.0004957,40.7118711,apartments
-73.9972501,40.711703,apartments
-73.997962,40.7116455,apartments
-73.9987277,40.7115645,apartments
-73.9989592,40.7091882,apartments
-73.9999384,40.7105924,apartments
-74.0000644,40.7100969,apartments
-73.9994562,40.7113642,apartments
-73.9990636,40.7101832,apartments
-73.9985662,40.7108173,apartments
-73.9973763,40.709866,apartments
-73.9965952,40.7095602,apartments
-73.998312,40.70972,apartments
-73.9905518,40.7122017,apartments
-73.9919152,40.7121996,apartments
-73.9901072,40.7120629,apartments
-73.9917898,40.7114972,apartments
-73.9900032,40.7113569,apartments
-73.9870241,40.7111739,apartments
-73.9868328,40.7111919,apartments
-73.9859863,40.7109888,apartments
-73.9891491,40.7107502,apartments
-73.9883538,40.7108288,apartments
-73.9879421,40.7110889,apartments
-73.9881204,40.7110714,apartments
-73.9881416,40.7111972,apartments
-73.9878186,40.7111724,apartments
-73.9876561,40.7111881,apartments
-73.9874943,40.7112037,apartments
-73.9873567,40.7113622,apartments
-73.9880961,40.7106706,apartments
-73.9870423,40.7112858,apartments
-73.989215,40.7124545,apartments
-73.989125,40.7117523,apartments
-73.9877164,40.7118875,apartments
-73.9871483,40.7126244,apartments
-73.986956,40.7119679,apartments
-73.9886437,40.7115195,apartments
-73.9862267,40.7127045,apartments
-73.9861269,40.7120441,apartments
-73.9852595,40.712131,apartments
-73.9854825,40.7127612,apartments
-73.9823457,40.7138901,apartments
-73.9827338,40.7136421,apartments
-73.9846046,40.7133456,apartments
-73.9880874,40.7159202,apartments
-73.9876194,40.7150801,apartments
-73.9854566,40.7148708,apartments
-73.9860482,40.7155056,apartments
-73.9845412,40.7128096,apartments
-73.9842833,40.7113856,apartments
-73.9841901,40.7108813,apartments
-73.9823912,40.7131804,apartments
-73.982229,40.7118827,apartments
-73.981799,40.7123474,apartments
-73.9823109,40.7125317,apartments
-73.9818807,40.7129959,apartments
-73.9817188,40.7116983,apartments
-73.9829784,40.7114352,apartments
-73.9831192,40.7123645,apartments
-73.9827166,40.7124075,apartments
-73.9814136,40.7125568,apartments
-73.9812751,40.711552,apartments
-73.9826142,40.7114588,apartments
-73.9833966,40.711404,apartments
-73.9835253,40.712586,apartments
-73.9812587,40.711084,apartments
-73.9820954,40.7110252,apartments
-73.9810272,40.7128686,apartments
-73.9809108,40.7115766,apartments
-73.9809909,40.7126524,apartments
-73.9782311,40.7130976,apartments
-73.9805992,40.7131727,apartments
-73.9802088,40.7134179,apartments
-73.9801271,40.712718,apartments
-73.9805186,40.7124719,apartments
-73.9794259,40.7130857,apartments
-73.9791245,40.7140535,apartments
-73.9778067,40.7141385,apartments
-73.9799997,40.7165069,apartments
-73.9792396,40.7165943,apartments
-73.9789329,40.7171465,apartments
-73.9791025,40.7179648,apartments
-73.9787423,40.7167159,apartments
-73.9791073,40.7182513,apartments
-73.9786124,40.7174107,apartments
-73.9787423,40.7167159,apartments
-73.9780982,40.7159052,apartments
-73.9761647,40.7164266,apartments
-73.9766028,40.7155353,apartments
-73.977871,40.7173496,apartments
-73.9773621,40.7159912,apartments
-73.977871,40.7173496,apartments
-73.9770124,40.718456,apartments
-73.975874,40.7170632,apartments
-73.9773488,40.7175449,apartments
-73.9755281,40.7178984,apartments
-73.9830021,40.7176334,apartments
-73.9833994,40.7206447,apartments
-73.9816856,40.720208,apartments
-73.9851079,40.7210853,residential
-73.9784428,40.7190339,apartments
-73.97872,40.7185465,apartments
-73.9779096,40.7183014,apartments
-73.9762837,40.7195389,apartments
-73.9754843,40.7193689,apartments
-73.9751372,40.7198588,apartments
-73.9757032,40.7202096,apartments
-73.977998,40.7202851,apartments
-73.9776963,40.720711,apartments
-73.9773705,40.7211396,apartments
-73.9766262,40.7203487,apartments
-73.9762416,40.7212077,apartments
-73.9751,40.7205727,apartments
-73.9756204,40.7208113,apartments
-73.9770632,40.7215577,apartments
-73.975009,40.7213245,apartments
-73.9755233,40.7216862,apartments
-73.9763764,40.7219127,apartments
-73.9766407,40.7221471,apartments
-73.9746584,40.7229478,apartments
-73.9760066,40.7229817,apartments
-73.9762162,40.7225604,apartments
-73.9749251,40.7225273,apartments
-73.9756946,40.7233844,apartments
-73.9751916,40.7221281,apartments
-73.9754084,40.7239175,apartments
-73.9743891,40.7235992,apartments
-73.9738588,40.7240742,apartments
-73.9749753,40.7245172,apartments
-73.9745878,40.7239038,apartments
-73.9733962,40.7247106,apartments
-73.9745132,40.7251538,apartments
-73.9732757,40.7251676,apartments
-73.9730267,40.725649,apartments
-73.9739038,40.7260188,apartments
-73.9728824,40.7260862,apartments
-73.9807345,40.731933,apartments
-73.9769687,40.730344,apartments
-73.9788955,40.7308423,apartments
-73.9792501,40.7329372,apartments
-73.9780644,40.7328881,apartments
-73.9776453,40.7310727,apartments
-73.9809224,40.7310153,apartments
-73.9770541,40.7311324,apartments
-73.9787005,40.731518,apartments
-73.9797337,40.7321057,apartments
-73.9798112,40.7331934,apartments
-73.9749767,40.7311776,apartments
-73.9743815,40.7308962,apartments
-73.9748955,40.7301927,apartments
-73.97656,40.7316456,apartments
-73.9764543,40.7322094,apartments
-73.9754481,40.7322415,apartments
-73.9795036,40.7336229,apartments
-73.9754993,40.7352472,apartments
-73.9764443,40.7340081,apartments
-73.9757171,40.7337018,apartments
-73.9755909,40.7343489,apartments
-73.9749439,40.7333735,apartments
-73.9752614,40.7346171,apartments
-73.9751054,40.7339962,apartments
-73.9776367,40.7352026,apartments
-73.9772753,40.7353578,apartments
-73.9775942,40.7361294,apartments
-73.97849,40.7348708,apartments
-73.9778324,40.7345924,apartments
-73.9769211,40.735845,apartments
-73.9785706,40.7356476,apartments
-73.9781726,40.7357354,apartments
-73.9783754,40.7363709,apartments
-73.9751203,40.7430679,apartments
-73.9751811,40.7419251,apartments
-73.9755098,40.7444401,apartments
-73.9718658,40.7438142,apartments
-73.9722562,40.7461845,apartments
-73.9711607,40.7458686,apartments
-73.9720044,40.7468417,apartments
-73.9727618,40.7480763,apartments
-73.9811853,40.7627696,apartments
-73.9638664,40.8034362,apartments
-74.0132808,40.7722168,apartments
-73.9678684,40.710887,apartments
-73.9402763,40.708993,apartments
-73.9335427,40.7057391,residential
-73.9462088,40.7084302,apartments
-73.962476,40.7159704,residential
-73.9618909,40.720333,apartments
-73.9630207,40.7200976,apartments
-73.9341514,40.725897,warehouse
-73.9340767,40.7257312,warehouse
-73.9410222,40.7164016,residential
-73.9505171,40.7218926,warehouse
-73.9511427,40.7228044,residential
-73.9548947,40.7241363,warehouse
-73.9537081,40.7244694,warehouse
-73.9568452,40.7242083,warehouse
-73.9599575,40.722096,warehouse
-73.9548459,40.7248076,warehouse
-73.9659901,40.7578056,apartments
-73.9239566,40.7666726,apartments
-73.9549079,40.741537,apartments
-73.9593651,40.7424117,apartments
-73.9391685,40.7517339,residential
-73.9398318,40.7515921,residential
-73.9858156,40.7636442,apartments
-73.9472443,40.7520312,hotel
-73.9515378,40.7495793,hotel
-73.9284882,40.7762395,apartments
-73.9681322,40.7551192,apartments
-73.977533,40.7491839,apartments
-73.9824977,40.764451,apartments
-73.9813179,40.7654588,apartments
-73.9438614,40.7692507,apartments
-73.9510459,40.7618824,residential
-73.9837541,40.7669287,apartments
-73.9752552,40.732794,apartments
-73.9786275,40.7342031,apartments
-73.9762867,40.733224,apartments
-73.9775363,40.7337593,apartments
-73.9920411,40.7449689,apartments
-74.0018017,40.7523238,apartments
-73.9886075,40.7601839,hotel
-73.9932683,40.7585432,hotel
-74.0078031,40.7463922,apartments
-74.004647,40.7473096,apartments
-74.0053151,40.746399,apartments
-74.0065521,40.7458635,apartments
-74.0037472,40.7096353,apartments
-74.0023473,40.7097819,apartments
-74.0048064,40.7093729,apartments
-74.0027574,40.7094736,apartments
-73.9855823,40.7467611,apartments
-73.9850548,40.7462587,hotel
-73.9856732,40.7504272,hotel
-73.985924,40.7505414,hotel
-73.9859565,40.7503752,hotel
-73.990782,40.7463971,hotel
-73.9841885,40.7380971,apartments
-73.9838466,40.7386878,apartments
-73.9822254,40.7564625,hotel
-74.0065959,40.7491738,apartments
-73.9542863,40.7733992,apartments
-74.007364,40.7110655,residential
-73.9672547,40.7563253,apartments
-73.9900734,40.7157195,apartments
-74.0005853,40.708388,apartments
-73.9859731,40.7162136,apartments
-73.98083,40.7173194,apartments
-73.9792164,40.7164843,apartments
-73.9835601,40.7125119,apartments
-73.9767905,40.7262372,apartments
-73.9913992,40.774378,apartments
-74.006553,40.7271649,apartments
-74.0062991,40.720261,apartments
-73.9801811,40.7823029,apartments
-74.0087324,40.7263191,hotel
-73.9533646,40.717788,apartments
-74.010924,40.7737758,apartments
-74.001833,40.7064088,warehouse
-73.9784062,40.8209047,apartments
-73.9782038,40.820766,apartments
-73.9758481,40.8211035,house
-73.9902412,40.8070369,house
-73.992782,40.8065982,house
-73.9886852,40.8085223,house
-73.9869346,40.8067797,residential
-73.9867765,40.8069903,residential
-74.0234599,40.8033961,warehouse
-74.0245791,40.8132097,warehouse
-74.0206178,40.8165792,warehouse
-74.0181452,40.8021296,residential
-74.0188742,40.801447,residential
-74.0185399,40.8013041,residential
-74.0180152,40.8024565,residential
-74.0180326,40.8020953,residential
-74.0193365,40.8023054,residential
-74.0182542,40.8021719,residential
-74.0183511,40.8015336,residential
-74.0182324,40.8025456,residential
-74.018654,40.8013604,residential
-74.0191209,40.8022128,residential
-74.019219,40.8015612,residential
-74.0183659,40.8022109,residential
-74.0181216,40.8025027,residential
-74.0188941,40.8021224,residential
-74.0194308,40.8019687,residential
-74.0190995,40.8015276,residential
-74.018775,40.8020816,residential
-74.0183414,40.8025866,residential
-74.0190075,40.8021686,residential
-74.0193301,40.8015998,residential
-74.019432,40.8016374,residential
-74.0191339,40.8025106,residential
-74.0186572,40.8020451,residential
-74.0191081,40.8018455,residential
-74.0196279,40.8017328,residential
-74.0190223,40.8024704,residential
-74.019208,40.8018905,residential
-74.0195319,40.8016833,residential
-74.0182106,40.8018715,residential
-74.0189132,40.8024261,residential
-74.0189958,40.8017966,residential
-74.0175869,40.8022865,residential
-74.0192247,40.8022531,residential
-74.0195334,40.8020575,residential
-74.0179323,40.8020431,residential
-74.0178035,40.8023753,residential
-74.0176996,40.802327,residential
-74.0188042,40.8023845,residential
-74.0184356,40.8019553,residential
-74.0184615,40.8015771,residential
-74.0181016,40.8018252,residential
-74.018669,40.8016806,residential
-74.0179038,40.8024174,residential
-74.0185853,40.8022967,residential
-74.0187688,40.8017254,residential
-74.0185508,40.8019982,residential
-74.0185699,40.8016226,residential
-74.0197537,40.8017952,residential
-74.0187566,40.8014104,residential
-74.0184793,40.8022525,residential
-74.0186943,40.8023429,residential
-74.0183188,40.8019071,residential
-74.0188782,40.8017615,residential
-74.0193139,40.8019303,residential
-74.0189826,40.8014915,residential
-74.0161769,40.8206419,warehouse
-74.0145429,40.8197488,warehouse
-74.0169586,40.8207694,warehouse
-74.0146656,40.8193242,warehouse
-73.9748476,40.8220085,apartments
-73.9748621,40.8221616,apartments
-73.9747822,40.822283,apartments
-73.97494,40.8220434,apartments
-73.97494,40.8220434,apartments
-73.9748621,40.8221616,apartments
-73.975508,40.822096,apartments
-73.9752866,40.8222596,apartments
-73.9752363,40.8223357,apartments
-73.9752363,40.8223357,apartments
-73.9752589,40.8221539,apartments
-73.9751865,40.8222217,apartments
-73.9751556,40.8223052,apartments
-73.9751572,40.8224556,apartments
-73.9754802,40.8226498,apartments
-73.9757684,40.8222149,apartments
-73.9756112,40.8224521,apartments
-73.9756112,40.8224521,apartments
-73.9756875,40.8223369,apartments
-73.9757065,40.8224882,apartments
-73.9756112,40.8224521,apartments
-73.9754802,40.8226498,apartments
-73.975348,40.8218967,apartments
-73.975348,40.8218967,apartments
-73.9754697,40.8216942,apartments
-73.9754697,40.8216942,apartments
-73.9753754,40.8216582,apartments
-73.9754274,40.8217733,apartments
-73.97549,40.8214612,apartments
-73.9754273,40.8215838,apartments
-73.9756739,40.821531,apartments
-73.9755816,40.8214956,apartments
-73.9997908,40.7650372,deckhouse
-73.96664,40.7949504,residential
-73.9369251,40.750334,hotel
-73.9373155,40.7502732,hotel
-73.9903326,40.8093276,apartments
-74.0034387,40.7221465,apartments
-73.9587234,40.7429832,apartments
-74.0013716,40.7860656,residential
-74.0002719,40.7874303,residential
-74.0007145,40.7868941,residential
-74.0006014,40.787727,garages
-74.0016828,40.7869449,residential
-74.0020851,40.7864819,residential
-74.0018008,40.7855193,residential
-74.0009371,40.7866098,residential
-74.0004999,40.787146,residential
-74.0014333,40.7871683,residential
-74.0018893,40.7867195,residential
-74.0012456,40.7874018,residential
-74.0009881,40.7876069,residential
-74.0022889,40.786228,residential
-74.0011436,40.786356,residential
-74.0015755,40.7858097,residential
-74.0026832,40.7857345,residential
-74.0024767,40.7859985,residential
-73.9999367,40.7909719,apartments
-74.0002076,40.7900418,apartments
-73.9994351,40.7876963,residential
-74.0136694,40.7732499,apartments
-74.0149539,40.7706214,residential
-74.0158391,40.7693945,residential
-74.0142266,40.771487,residential
-73.982476,40.7223519,residential
-74.0050383,40.7825117,apartments
-74.0046575,40.7839861,apartments
-73.943634,40.8081663,residential
-73.9620413,40.8063794,house
-73.9354401,40.8115003,residential
-73.9360533,40.8117654,residential
-73.9815134,40.7383086,residential
-73.9365663,40.8120702,residential
-73.9452637,40.8127455,residential
-73.9665304,40.7109294,apartments
-73.9356525,40.8093127,residential
-73.9357547,40.8091706,residential
-73.9358582,40.8090288,residential
-73.9354361,40.8088431,residential
-73.9594025,40.8012687,residential
-73.9475849,40.8019418,residential
-73.9505924,40.7947406,residential
-73.9500934,40.7941825,residential
-73.9494449,40.7943856,garage
-73.9522497,40.7315816,house
-73.9521584,40.7317594,house
-73.9535467,40.7334119,residential
-73.9269547,40.7625886,residential
-73.9583946,40.7432068,apartments
-73.9622336,40.8046684,apartments
-73.9857531,40.7545658,hotel
-73.9985303,40.8114539,residential
-73.998657,40.8113246,residential
-73.991826,40.7664715,apartments
-73.9925428,40.7670472,apartments
-73.9990147,40.797777,apartments
-73.9992923,40.7973059,garage
-74.0013371,40.7982991,apartments
-73.9538247,40.7173635,apartments
-73.97928,40.7304436,apartments
-73.972948,40.7264901,residential
-73.9729269,40.7389554,residential
-73.9787533,40.7197764,residential
-73.9797724,40.7140487,residential
-73.9296755,40.7623551,residential
-73.9329399,40.7641519,residential
-74.0002317,40.714147,residential
-73.9936214,40.7564462,residential
-73.9750094,40.7349367,residential
-73.9757728,40.7287272,residential
-73.950026,40.8115116,residential
-73.9382888,40.8164629,residential
-73.9264088,40.8116447,residential
-73.9359738,40.8148596,residential
-73.944405,40.7916322,residential
-73.9447967,40.7967456,residential
-73.9458489,40.7813121,residential
-73.9486498,40.7548551,residential
-73.9389253,40.7608406,residential
-73.9351227,40.8002607,residential
-73.9991993,40.7088658,residential
-73.9894231,40.772867,residential
-73.9963714,40.7102848,residential
-73.9895686,40.7113678,residential
-73.9838052,40.7131459,residential
-73.9472244,40.7999236,residential
-73.9360819,40.7754615,residential
