,long,lat,id,num
2096,-73.9769285,40.7436514,3.0399,694
2097,-73.9905663,40.7370951,3.0401,1518
2098,-74.002526,40.739372,3.0404,550
2099,-74.0045688,40.7416538,3.0405,897
2100,-73.9889989,40.7580159,3.0406,985
2101,-73.9810527,40.7644171,3.0407,1783
2102,-73.9899978,40.719348,3.0408,239
2103,-73.9814065,40.7742049,3.0412,775
2104,-73.9853277,40.7477654,3.0413,1463
2105,-74.0111401,40.7087356,3.0414,540
2106,-73.984262,40.7405189,3.0415,1110
2107,-74.0079702,40.7101916,3.0416,522
2108,-73.997904,40.722517,3.0417,811
2109,-74.009399,40.7087801,3.0418,520
2110,-73.9891169,40.757236,3.0419,1065
2111,-73.9873705,40.7293974,3.042,367
2112,-73.9831945,40.7308213,3.0421,371
2113,-73.9867339,40.7400573,3.0422,1281
2114,-73.9824717,40.771384,3.0423,1200
2115,-73.9834233,40.7387577,3.0424,842
2116,-73.9997088,40.7330475,3.0427,545
2117,-74.0026862,40.7332121,3.0428,537
2118,-74.0012613,40.7411054,3.0429,510
2119,-74.0004115,40.7430281,3.043,492
2120,-73.9988416,40.7451876,3.0431,470
2121,-73.9678672,40.761405,3.0432,1889
2122,-73.9848933,40.7694073,3.0433,588
2123,-74.0017119,40.7372462,3.0436,518
2124,-73.9837692,40.7549098,3.0437,1396
2125,-73.9786678,40.7618861,3.0438,1941
2126,-73.9888636,40.7438761,3.0441,1412
2127,-73.969063,40.7613514,3.0442,2236
2128,-73.9656461,40.7624729,3.0443,1094
2129,-73.9636686,40.7659236,3.0444,693
2130,-73.9773838,40.7636753,3.0446,1657
2131,-73.970965,40.7587222,3.0447,2278
2132,-73.9908474,40.7452192,3.0449,1960
2133,-73.9833543,40.7620837,3.0451,1510
2134,-73.9926029,40.7590282,3.0452,699
2135,-73.983206,40.7676308,3.0453,1435
2136,-73.987191,40.7604406,3.0454,882
2137,-73.9574726,40.76607,3.0455,425
2138,-73.9829515,40.7663043,3.0459,1639
2139,-74.0066898,40.7116433,3.046,451
2140,-74.0066473,40.7064399,3.0461,398
2141,-74.007295,40.7182651,3.0462,435
2142,-74.0049867,40.7071222,3.0463,313
2143,-73.9686538,40.7550508,3.0464,1054
2144,-73.9933641,40.7468534,3.0468,1475
2145,-73.9915669,40.7300535,3.0469,763
2146,-73.9909368,40.7513324,3.047,1994
2147,-73.9796851,40.7531638,3.0471,1789
2148,-73.9865623,40.7338039,3.0472,653
2149,-73.9772838,40.7530185,3.0473,2106
2150,-73.9882491,40.7691807,3.0474,428
2151,-73.9896034,40.7370022,3.0477,1470
2152,-74.008181,40.712179,3.0478,507
2153,-73.9920821,40.7435815,3.0479,1638
2154,-73.972877,40.7498951,3.048,1254
2155,-73.9823708,40.7636783,3.0483,1773
2156,-73.9892864,40.7480891,3.0484,1393
2157,-73.9874605,40.7622096,3.0485,732
2158,-73.999969,40.7182761,3.0486,460
2159,-74.0025174,40.7189006,3.0487,449
2160,-73.9920122,40.7313459,3.0488,869
2161,-74.0111233,40.7075396,3.0489,502
2162,-74.008845,40.7061594,3.049,442
2163,-73.9897998,40.7351434,3.0491,1312
2164,-74.0005133,40.7212663,3.0492,628
2165,-73.985387,40.748456,3.0493,1358
2166,-73.9791456,40.7505563,3.0494,1796
2167,-73.9775605,40.7518527,3.0495,1937
2168,-73.9840167,40.7669811,3.0496,993
2169,-73.9829426,40.7675105,3.0497,1537
2170,-73.9824006,40.7691632,3.0498,1485
2171,-73.9858991,40.7566173,3.0499,1291
2172,-73.9763714,40.7543596,3.05,2256
2173,-73.9752216,40.7529578,3.0501,2111
2174,-73.9759313,40.7520527,3.0502,1961
2175,-73.9797222,40.7519234,3.0503,1749
2176,-73.9793999,40.7552061,3.0504,2055
2177,-73.9823204,40.7489897,3.0505,1446
2178,-73.9787699,40.7538901,3.0506,1967
2179,-73.9759556,40.7570782,3.0507,2168
2180,-73.9737843,40.7613683,3.0508,2247
2181,-73.9750931,40.7562302,3.0509,2377
2182,-74.0001518,40.7268512,3.051,700
2183,-73.9837222,40.7608044,3.0511,1438
2184,-73.9840554,40.75555,3.0512,1372
2185,-73.9782057,40.7563907,3.0513,2275
2186,-74.0025677,40.7307231,3.0514,557
2187,-73.9991486,40.7348806,3.0515,541
2188,-73.9979676,40.7327952,3.0516,455
2189,-73.9837078,40.7441646,3.0517,1440
2190,-74.000383,40.7473252,3.0518,322
2191,-73.9981644,40.7165539,3.0519,372
2192,-74.0063447,40.7345574,3.052,605
2193,-73.9812333,40.728933,3.0524,234
2194,-74.0084336,40.7137279,3.0525,543
2195,-73.9845472,40.7289402,3.0529,338
2196,-73.9964299,40.7218037,3.053,728
2197,-74.0085989,40.7068069,3.0532,498
2198,-73.9918076,40.7315401,3.0535,867
2199,-73.9758928,40.7703165,3.0536,292
2200,-73.985008,40.728389,3.0537,324
2201,-73.9768745,40.7539377,3.0539,2172
2202,-73.9899492,40.7519736,3.054,1754
2203,-74.0049812,40.7405815,3.0542,917
2204,-73.9925708,40.7435359,3.0545,1530
2205,-73.9998143,40.7388452,3.0546,582
2206,-73.9875773,40.7163876,3.0547,205
2207,-74.0074226,40.7341718,3.0548,629
2208,-73.9987052,40.7293867,3.0552,627
2209,-73.992374,40.725448,3.0554,514
2210,-73.9952197,40.7283348,3.0555,688
2211,-73.9897302,40.7330073,3.0556,979
2212,-74.0029857,40.739495,3.0557,635
2213,-73.9928259,40.7504102,3.0558,1599
2214,-73.977893,40.757084,3.0559,2239
2215,-74.0022788,40.7349281,3.056,570
2216,-73.9822725,40.7282087,3.0562,266
2217,-74.006214,40.7064714,3.0563,377
2218,-74.0110479,40.7149297,3.0564,460
2219,-73.9675653,40.7503574,3.0565,347
2220,-73.985206,40.7274331,3.0569,323
2221,-73.9890819,40.7227486,3.0571,362
2222,-73.9834334,40.7219661,3.0572,177
2223,-73.9840726,40.7545382,3.0573,1358
2224,-74.0001443,40.7375845,3.0574,579
2225,-74.0004371,40.7338779,3.0575,540
2226,-73.963462,40.7689352,3.0577,523
2227,-73.9901312,40.7231858,3.0579,298
2228,-74.0099573,40.7157245,3.0581,639
2229,-73.9934438,40.7569564,3.0582,743
2230,-73.9829953,40.7310754,3.0583,365
2231,-73.991973,40.744349,3.0584,1879
2232,-73.9919997,40.7443495,3.0585,1861
2233,-73.998824,40.7119807,3.0586,133
2234,-73.9803061,40.7517125,3.0587,1635
2235,-73.9864342,40.7542464,3.0589,1257
2236,-73.9777212,40.7457279,3.059,944
2237,-73.9743385,40.7517107,3.0591,1901
2238,-73.9823483,40.7145456,3.0592,40
2239,-73.991092,40.7557879,3.0596,1689
2240,-73.9838539,40.7317171,3.0597,415
2241,-74.0021433,40.7305542,3.0599,574
2242,-73.9828832,40.7670354,3.06,1591
2243,-74.0062023,40.7099041,3.0601,443
2244,-73.9982637,40.7282923,3.0602,734
2245,-73.9971455,40.751113,3.0603,465
2246,-74.0077745,40.714713,3.0604,517
2247,-73.9864204,40.7327895,3.0605,476
2248,-74.0062427,40.7154962,3.0606,446
2249,-74.0049468,40.7213508,3.0607,595
2250,-73.9772122,40.7543276,3.0608,2125
2251,-73.9978613,40.7355939,3.061,653
2252,-73.9823969,40.7608683,3.0611,1707
2253,-73.9902931,40.7450047,3.0612,1892
2254,-73.9806807,40.7531983,3.0613,1671
2255,-73.9836701,40.765985,3.0614,1308
2256,-73.9870459,40.744713,3.0615,1425
2257,-73.9669048,40.764261,3.0616,1671
2258,-74.011915,40.7096762,3.0617,479
2259,-73.9831807,40.7499023,3.0618,1509
2260,-73.9827137,40.7418338,3.0621,1042
2261,-73.9856866,40.7682759,3.0622,580
2262,-74.0069047,40.7143426,3.0623,461
2263,-73.9871814,40.7445,3.0624,1442
2264,-73.9744244,40.7539462,3.0625,2203
2265,-73.9853992,40.7552546,3.0626,1238
2266,-73.9865832,40.7458759,3.0627,1454
2267,-73.9948638,40.7525888,3.0628,919
2268,-73.9861214,40.7517237,3.063,1325
2269,-73.9817373,40.7573868,3.0631,1656
2270,-73.985161,40.748416,3.0632,1413
2271,-74.0069799,40.7067224,3.0633,435
2272,-73.9828817,40.7660008,3.0634,1646
2273,-74.011137,40.7149834,3.0635,439
2274,-73.9779841,40.7636246,3.0636,1791
2275,-73.9969015,40.7369396,3.0637,728
2276,-74.0062757,40.7144985,3.0638,449
2277,-73.9888783,40.7341724,3.0639,994
2278,-73.9939936,40.7460329,3.064,1299
2279,-73.9759307,40.7441247,3.0641,846
2280,-73.9964859,40.7260399,3.0642,771
2281,-73.9806977,40.7511837,3.0643,1595
2282,-73.99156,40.7595189,3.0644,868
2283,-74.0011507,40.7420113,3.0647,515
2284,-73.9816184,40.7539819,3.0649,1588
2285,-74.0021962,40.7187757,3.065,440
2286,-73.9590716,40.7639699,3.0652,536
2287,-74.0071682,40.7061617,3.0653,414
2288,-73.9912965,40.7607071,3.0655,766
2289,-73.99001,40.7375262,3.0656,1549
2290,-73.9706375,40.7591865,3.0657,2310
2291,-73.9886311,40.7569181,3.0658,990
2292,-73.9928801,40.7424156,3.0659,1327
2293,-73.983437,40.7572001,3.066,1408
2294,-73.9837839,40.7271336,3.0661,315
2295,-74.0047025,40.7408634,3.0662,885
2296,-73.9853214,40.7278777,3.0663,325
2297,-73.9857941,40.7595497,3.0665,1056
2298,-73.9804241,40.7580911,3.0667,1741
2299,-73.9762726,40.7508482,3.0668,1790
2300,-73.9896968,40.7336184,3.0669,1057
2301,-74.0004462,40.7386924,3.0671,554
2302,-74.0100288,40.7160032,3.0672,634
2303,-73.979447,40.7443463,3.0673,790
2304,-73.9792626,40.7438561,3.0674,743
2305,-73.9917722,40.7541018,3.0676,1882
2306,-73.9972215,40.7511441,3.0678,456
2307,-73.9829014,40.7670165,3.0679,1587
2308,-73.9766386,40.7440738,3.068,787
2309,-74.0072141,40.7069229,3.0682,466
2310,-74.0086819,40.706856,3.0683,491
2311,-73.9946765,40.7552873,3.0684,922
2312,-74.0075741,40.7100207,3.0685,509
2313,-73.9833403,40.7305963,3.0686,364
2314,-73.9899553,40.7675146,3.0687,342
2315,-74.004668,40.721601,3.0688,609
2316,-73.9716497,40.7502728,3.069,1028
2317,-73.9817213,40.7635006,3.0691,1862
2318,-73.9715786,40.7510148,3.0695,1115
2319,-73.9901125,40.7411254,3.0696,1610
2320,-73.9857942,40.7470715,3.0698,1494
2321,-73.9704396,40.7579582,3.07,2092
2322,-73.9812495,40.7306185,3.0702,269
2323,-73.9946509,40.7525017,3.0706,951
2324,-74.0037709,40.7323514,3.0707,491
2325,-73.9962644,40.7369585,3.0708,727
2326,-73.9890903,40.7571061,3.0709,1063
2327,-73.9792587,40.7525447,3.071,1825
2328,-73.9850793,40.7398144,3.0711,1062
2329,-73.9922019,40.7484876,3.0712,1845
2330,-73.9873466,40.7539137,3.0713,1224
2331,-73.9945129,40.714027,3.0714,127
2332,-73.984521,40.7289718,3.0715,339
2333,-73.9912543,40.7510492,3.0716,1975
2334,-73.9997556,40.7439304,3.0718,495
2335,-74.0037481,40.7067175,3.0721,191
2336,-73.9881217,40.7699473,3.0722,421
2337,-73.9745565,40.7537384,3.0723,2207
2338,-73.9707946,40.7589587,3.0724,2298
2339,-73.9710081,40.7519439,3.0728,1055
2340,-74.0022451,40.7511098,3.0729,451
2341,-73.9892796,40.7432333,3.073,1439
2342,-74.0005935,40.7181464,3.0731,426
2343,-73.989065,40.7420104,3.0732,1610
2344,-73.9905046,40.7421269,3.0733,1520
2345,-73.9775484,40.7461718,3.0735,1046
2346,-73.9997371,40.7439558,3.0736,497
2347,-73.9876511,40.7332863,3.0737,739
2348,-73.98276,40.7307981,3.0738,351
2349,-73.9815633,40.7307476,3.074,318
2350,-73.9828593,40.7670634,3.0741,1599
2351,-73.9967688,40.7239148,3.0742,775
2352,-73.9928104,40.7425578,3.0743,1339
2353,-74.0071699,40.7068901,3.0744,459
2354,-73.9852142,40.732299,3.0746,423
2355,-73.9799814,40.7562749,3.0747,1827
2356,-73.9706919,40.7515916,3.0748,935
2357,-74.0078802,40.707976,3.0749,526
2358,-73.994851,40.7279757,3.075,658
2359,-73.9833905,40.7656895,3.0751,1489
2360,-73.9798883,40.7540533,3.0753,1852
2361,-73.9848434,40.7475683,3.0754,1520
2362,-74.0047014,40.7080689,3.0755,289
2363,-74.00504,40.7422394,3.0756,941
2364,-73.9881575,40.7449234,3.0757,1376
2365,-74.0062313,40.7189179,3.0758,419
2366,-73.9893834,40.7580938,3.0761,1046
2367,-73.9930031,40.7524592,3.0763,1434
2368,-74.0106665,40.7162978,3.0764,550
2369,-73.9832384,40.7658671,3.0766,1515
2370,-73.9804635,40.7514749,3.0767,1601
2371,-74.0048613,40.7082969,3.0768,316
2372,-73.98472,40.7587753,3.0769,1363
2373,-73.98375,40.762234,3.077,1352
2374,-73.9889244,40.7581196,3.0773,969
2375,-73.9996341,40.7382597,3.0774,605
2376,-73.9839473,40.7431278,3.0775,1380
2377,-73.9971461,40.7475198,3.0778,490
2378,-73.9878454,40.7406342,3.0779,1451
2379,-73.9802777,40.753027,3.0782,1623
2380,-73.982254,40.7310453,3.0784,363
2381,-73.987958,40.7563095,3.0785,1094
2382,-73.9571707,40.7659,3.0786,431
2383,-73.9789587,40.744922,3.0787,881
2384,-73.9777885,40.7561935,3.0789,2129
2385,-73.9905899,40.7506681,3.0793,1940
2386,-74.0010897,40.7307908,3.0794,573
2387,-73.967355,40.7608498,3.0795,1617
2388,-73.9895822,40.7296871,3.0796,598
2389,-73.9932306,40.7291001,3.0797,694
2390,-73.9882731,40.7188143,3.0798,307
2391,-73.9818383,40.7576352,3.0799,1658
2392,-73.989198,40.7198423,3.0801,281
2393,-73.9742955,40.7516934,3.0802,1905
2394,-74.0103006,40.7161413,3.0805,586
2395,-73.9899195,40.7522601,3.0806,1731
2396,-73.9804954,40.7645691,3.0807,1750
2397,-73.9881123,40.7705543,3.0816,405
2398,-73.98821,40.748915,3.0817,1308
2399,-73.9871785,40.7253208,3.0818,365
2400,-73.9936647,40.713917,3.0819,112
2401,-73.9813002,40.7446972,3.0821,1107
2402,-74.0040709,40.7474289,3.0823,857
2403,-73.993453,40.7416998,3.0824,1216
2404,-74.0058893,40.7424604,3.0826,1004
2405,-73.9885584,40.7694154,3.0828,418
2406,-74.0098835,40.714413,3.0832,606
2407,-73.9830929,40.7303488,3.0833,365
2408,-73.9826641,40.7315622,3.0834,364
2409,-74.0012457,40.7316468,3.0835,559
2410,-74.0047909,40.708173,3.0836,305
2411,-73.981175,40.7418982,3.0837,906
2412,-73.9959471,40.7534047,3.0838,780
2413,-73.9868675,40.7594345,3.084,979
2414,-73.981623,40.7664071,3.0841,1686
2415,-73.984916,40.753337,3.0842,1330
2416,-73.9725963,40.7489614,3.0843,1041
2417,-73.9795279,40.743464,3.0845,752
2418,-73.978355,40.7450782,3.0847,915
2419,-73.989628,40.7581479,3.0848,1054
2420,-73.9929649,40.7388998,3.0849,1248
2421,-73.9816938,40.7143362,3.085,34
2422,-73.995213,40.750135,3.0851,969
2423,-74.005199,40.7073386,3.0852,333
2424,-73.9860342,40.7516899,3.0853,1323
2425,-73.9802947,40.7558505,3.0855,1763
2426,-73.9752396,40.7523113,3.0856,2021
2427,-73.9767577,40.7509775,3.0857,1767
2428,-74.0127166,40.7062697,3.0858,434
2429,-73.9804462,40.7509403,3.0859,1615
2430,-73.990456,40.7372903,3.086,1541
2431,-73.9693959,40.75805,3.0861,1839
2432,-73.9708395,40.7588979,3.0862,2305
2433,-73.9833698,40.7497762,3.0863,1469
2434,-73.98224,40.7621496,3.0864,1835
2435,-74.0050867,40.715906,3.0865,369
2436,-73.9869019,40.7533736,3.0866,1266
2437,-73.991257,40.7334093,3.0867,1153
2438,-73.9769024,40.7510468,3.0868,1777
2439,-73.9879102,40.7513873,3.0869,1152
2440,-73.9866876,40.7226539,3.087,313
2441,-73.992835,40.7306591,3.0871,819
2442,-73.9942428,40.7523389,3.0872,1048
2443,-73.9898039,40.7293339,3.0874,638
2444,-74.0020466,40.7270371,3.0875,618
2445,-73.9912812,40.7546863,3.0877,1889
2446,-74.004914,40.7213025,3.0878,593
2447,-74.003468,40.7173234,3.0879,388
2448,-73.9884848,40.7689112,3.088,435
2449,-74.004462,40.723743,3.0881,645
2450,-73.9741053,40.7504311,3.0883,1670
2451,-73.9907821,40.7502962,3.0884,1969
2452,-73.9843344,40.760569,3.0885,1304
2453,-73.9765793,40.7629874,3.0886,1751
2454,-73.9875107,40.7409054,3.0887,1399
2455,-73.9902122,40.7562997,3.0888,1332
2456,-73.9881353,40.7415064,3.0889,1453
2457,-73.9890563,40.7585044,3.089,965
2458,-74.0148288,40.7152683,3.0891,835
2459,-73.9756547,40.7494619,3.0893,1600
2460,-73.9775547,40.7528125,3.0894,2044
2461,-73.9754629,40.7488718,3.0895,1471
2462,-73.9878729,40.7511283,3.0896,1156
2463,-73.9707387,40.7521571,3.0897,1034
2464,-73.9804169,40.7173357,3.0898,77
2465,-73.979337,40.7454982,3.0899,963
2466,-73.9859633,40.7480554,3.09,1383
2467,-74.0048995,40.723906,3.0902,617
2468,-73.9834305,40.7653684,3.0903,1470
2469,-73.9788479,40.7450463,3.0904,910
2470,-74.009694,40.7143257,3.0905,628
2471,-74.0101799,40.7161048,3.0906,613
2472,-73.996013,40.759125,3.0907,466
2473,-73.9772877,40.7508618,3.0908,1683
2474,-73.9806791,40.7523865,3.0909,1563
2475,-73.9839912,40.7467357,3.091,1443
2476,-73.9958202,40.7533865,3.0912,796
2477,-73.9914325,40.7232599,3.0916,273
2478,-74.0072664,40.7069584,3.0918,471
2479,-74.0000617,40.7376843,3.0919,571
2480,-73.9975429,40.7462136,3.092,485
2481,-73.995581,40.749662,3.0921,914
2482,-73.9830275,40.7310317,3.0924,365
2483,-73.9939381,40.7563209,3.0925,807
2484,-73.9888124,40.7684724,3.0926,427
2485,-73.9890767,40.7342598,3.0927,1046
2486,-73.9759959,40.7483017,3.0928,1338
2487,-73.986337,40.7341047,3.0929,665
2488,-73.9832489,40.7676489,3.093,1419
2489,-73.9708398,40.7513538,3.0931,945
2490,-73.978292,40.7451676,3.0932,924
2491,-73.9869932,40.7198511,3.0934,275
2492,-73.9953089,40.7492914,3.0936,970
2493,-73.974254,40.7516751,3.0939,1900
2494,-73.9830275,40.7304375,3.0941,364
2495,-73.9937801,40.7565326,3.0942,746
2496,-74.0019193,40.7359753,3.0943,556
2497,-73.9961152,40.7220017,3.0944,708
2498,-73.992729,40.7483843,3.0945,1776
2499,-73.9961608,40.7385982,3.0946,742
2500,-73.9705865,40.7515474,3.0947,910
2501,-73.9925851,40.7426147,3.0948,1375
2502,-73.9738209,40.7437189,3.0949,578
2503,-73.9788824,40.7616371,3.095,1936
2504,-73.9792707,40.7619646,3.0951,1807
2505,-73.9906662,40.7557005,3.0952,1654
2506,-73.9846551,40.7526965,3.0953,1321
2507,-73.9857786,40.7681264,3.0955,596
2508,-74.0075759,40.7076124,3.0956,507
2509,-73.969098,40.7500327,3.0958,461
2510,-73.973264,40.7575773,3.0959,2397
2511,-74.0031634,40.7392445,3.0961,681
2512,-73.9829605,40.7311222,3.0962,360
2513,-73.9848348,40.7478096,3.0963,1521
2514,-74.0080338,40.710048,3.0964,520
2515,-73.9834432,40.7656281,3.0965,1470
2516,-73.9733371,40.7526054,3.0966,1868
2517,-73.9925323,40.7538065,3.0969,1574
2518,-73.9742908,40.7396985,3.097,346
2519,-73.9821592,40.7144836,3.0971,43
2520,-73.9913702,40.7547223,3.0972,1923
2521,-73.9890489,40.7361816,3.0973,1319
2522,-73.9740876,40.7516212,3.0974,1872
2523,-73.9884942,40.7200318,3.0975,310
2524,-74.0016881,40.7405215,3.0976,464
2525,-73.9952986,40.7441181,3.0977,1014
2526,-73.980706,40.7558064,3.0978,1704
2527,-74.0082715,40.7095591,3.098,537
2528,-73.988429,40.75856,3.0982,923
2529,-73.9766932,40.7544147,3.0983,2205
2530,-73.9865499,40.7574361,3.0984,1195
2531,-74.00328,40.7332248,3.0985,490
2532,-73.9852957,40.7279187,3.0986,324
2533,-73.9870997,40.7222152,3.0987,295
2534,-73.9984565,40.7456668,3.0988,474
2535,-74.0024076,40.7275501,3.0989,633
2536,-73.9914632,40.7648448,3.0991,379
2537,-73.9954916,40.7395596,3.0994,809
2538,-73.9918631,40.7546935,3.0995,1819
2539,-74.0091042,40.7091357,3.0996,556
2540,-73.9792646,40.7452167,3.0997,915
2541,-73.994264,40.7609658,3.0999,462
2542,-73.9737641,40.7520175,3.1,1873
2543,-73.9875084,40.7332166,3.1003,713
2544,-73.9596052,40.7674739,3.1004,383
2545,-73.9942578,40.7139447,3.1005,129
2546,-73.9863663,40.7424976,3.1007,1390
2547,-73.9839741,40.7674386,3.1009,991
2548,-73.9901271,40.7621602,3.101,738
2549,-73.9685162,40.7545714,3.1011,928
2550,-74.0016978,40.7082305,3.1014,66
2551,-73.9814386,40.7306978,3.1016,297
2552,-73.9717524,40.7512208,3.1019,1193
2553,-73.9937954,40.7387251,3.102,1107
2554,-73.9917722,40.7401241,3.1021,1433
2555,-73.9873248,40.7653775,3.1022,606
2556,-73.9700918,40.7524053,3.1023,980
2557,-73.9957992,40.7533457,3.1025,800
2558,-73.998056,40.716145,3.1026,326
2559,-74.0101564,40.7191271,3.1028,529
2560,-73.9825772,40.773601,3.1029,849
2561,-73.977239,40.7542362,3.1031,2124
2562,-73.9882761,40.7595389,3.1032,871
2563,-73.9904274,40.7179677,3.1034,191
2564,-73.9601599,40.7614174,3.1035,550
2565,-73.9855924,40.7307633,3.1036,366
2566,-73.9684577,40.7571634,3.1037,1370
2567,-73.985005,40.7365723,3.1038,776
2568,-73.9827218,40.7425693,3.1039,1089
2569,-74.0025709,40.7326055,3.104,526
2570,-73.9862023,40.7605662,3.1042,965
2571,-73.9837559,40.7614452,3.1044,1393
2572,-73.9885585,40.7565096,3.1045,1014
2573,-74.0038185,40.7252575,3.1046,635
2574,-73.9721848,40.7607818,3.1047,2434
2575,-73.9733112,40.7534898,3.1049,2005
2576,-73.9880983,40.764055,3.105,609
2577,-73.9840279,40.7213435,3.1051,188
2578,-74.0088919,40.7097615,3.1052,568
2579,-74.0065645,40.7440791,3.1055,898
2580,-74.0003974,40.7273991,3.1057,661
2581,-73.9702226,40.7557488,3.1059,1615
2582,-73.9921724,40.7587421,3.1061,851
2583,-74.0012084,40.7186763,3.1064,465
2584,-74.006871,40.711119,3.1065,487
2585,-73.9820013,40.738528,3.1066,583
2586,-73.9847663,40.7266916,3.1068,327
2587,-74.0048523,40.7297052,3.107,579
2588,-73.9828435,40.7235044,3.1071,168
2589,-73.9759768,40.724159,3.1072,94
2590,-73.9759146,40.7451021,3.1073,986
2591,-73.9777372,40.7453793,3.1074,876
2592,-73.9916726,40.7145382,3.1075,103
2593,-74.006068,40.739632,3.1077,982
2594,-73.9850345,40.7325246,3.1079,460
2595,-73.9898018,40.7419337,3.108,1531
2596,-73.9598887,40.7621262,3.1081,571
2597,-73.9830915,40.7303084,3.1082,365
2598,-73.991315,40.760755,3.1083,763
2599,-73.9835085,40.7407729,3.1084,1093
2600,-73.9981644,40.7226578,3.1085,802
2601,-73.9853783,40.720598,3.1086,188
2602,-73.9955539,40.7483136,3.1087,901
2603,-73.9797077,40.7432153,3.1088,755
2604,-73.9661058,40.7535386,3.1089,388
2605,-73.9878936,40.7627443,3.109,676
2606,-73.983576,40.740879,3.1091,1089
2607,-73.9856638,40.7324747,3.1092,468
2608,-74.0021646,40.7291334,3.1094,632
2609,-74.0020779,40.7074502,3.1099,81
2610,-74.008006,40.7379709,3.11,701
2611,-74.0010792,40.7421097,3.1101,521
2612,-73.9780773,40.7461311,3.1104,1093
2613,-73.9836165,40.7672052,3.1105,1252
2614,-73.9891844,40.7485141,3.1106,1330
2615,-73.9900046,40.7179623,3.1108,215
2616,-73.9919866,40.7271472,3.1109,588
2617,-73.9924919,40.7593617,3.111,679
2618,-74.0022051,40.7364859,3.1111,553
2619,-73.9880724,40.7269866,3.1113,389
2620,-73.9886454,40.7686706,3.1115,430
2621,-73.98616,40.7330397,3.1116,490
2622,-73.9846188,40.7457391,3.1118,1456
2623,-73.9947013,40.7450974,3.1119,1256
2624,-73.9862892,40.7674922,3.1121,591
2625,-73.9812355,40.7440134,3.1122,1069
2626,-73.9869413,40.7448447,3.1123,1422
2627,-73.9969021,40.7199982,3.1124,658
2628,-73.9772542,40.7625321,3.1125,1797
2629,-74.0003007,40.7303941,3.1126,549
2630,-74.0100671,40.7099489,3.1127,503
2631,-74.0036699,40.7300608,3.1128,578
2632,-73.976467,40.7641721,3.113,1452
2633,-73.9858488,40.7329096,3.1131,497
2634,-73.9771733,40.7633372,3.1132,1682
2635,-73.9830034,40.7421903,3.1133,1089
2636,-73.9733861,40.752534,3.1135,1878
2637,-73.9877952,40.7378877,3.1138,1196
2638,-74.014076,40.7094546,3.114,853
2639,-73.9758829,40.7586172,3.1141,2096
2640,-73.9775501,40.7593743,3.1142,2135
2641,-74.0056248,40.7402703,3.1143,954
2642,-74.0061056,40.7396223,3.1144,987
2643,-73.9775108,40.7626041,3.1146,1849
2644,-73.9862056,40.73306,3.1149,501
2645,-73.9836033,40.7261755,3.115,291
2646,-74.0042425,40.7238737,3.1151,649
2647,-74.0042217,40.723879,3.1152,645
2648,-74.0020082,40.739383,3.1153,483
2649,-73.9845292,40.7453718,3.1154,1454
2650,-74.0034001,40.7321893,3.1155,465
2651,-74.0040101,40.7376761,3.1156,816
2652,-74.0102263,40.7058706,3.1157,472
2653,-73.9857013,40.7328466,3.1158,485
2654,-73.9781227,40.7453872,3.1161,932
2655,-74.0022829,40.7454821,3.1162,558
2656,-73.9976172,40.7451495,3.1163,515
2657,-74.0138424,40.709192,3.1164,795
2658,-73.993377,40.738528,3.1165,1173
2659,-73.9852973,40.7593659,3.1166,1235
2660,-74.0016421,40.7405843,3.1167,475
2661,-73.9995703,40.7320396,3.1168,517
2662,-73.9831167,40.7675881,3.1169,1460
2663,-74.0025063,40.7261431,3.117,572
2664,-74.0030128,40.725453,3.1171,597
2665,-73.9909251,40.7244607,3.1172,338
2666,-74.015376,40.7146177,3.1173,784
2667,-73.9837108,40.74224,3.1174,1186
2668,-73.9906566,40.7367401,3.1175,1499
2669,-74.0110467,40.7061255,3.1176,447
2670,-73.9756765,40.754603,3.1177,2277
2671,-74.002602,40.7344098,3.1178,565
2672,-74.0029356,40.7446167,3.1179,723
2673,-73.9866537,40.766105,3.118,622
2674,-74.0024062,40.7215711,3.1182,557
2675,-73.9923325,40.7264352,3.1183,569
2676,-73.9949991,40.7546155,3.1185,918
2677,-73.9851225,40.7474905,3.1186,1510
2678,-73.984777,40.7575028,3.1187,1348
2679,-74.0021431,40.7249201,3.1188,649
2680,-73.9883889,40.7696894,3.119,427
2681,-73.9781127,40.7591895,3.1191,2164
2682,-73.9889762,40.7342212,3.1192,1016
2683,-73.9808702,40.7656333,3.1193,1677
2684,-73.9857687,40.7565134,3.1194,1288
2685,-73.994726,40.750096,3.1198,1046
2686,-73.9808445,40.7445455,3.1199,1059
2687,-73.9873238,40.7323273,3.12,612
2688,-73.9829323,40.7532049,3.1201,1409
2689,-73.9863644,40.7572194,3.1202,1253
2690,-74.0084234,40.7198226,3.1203,575
2691,-74.0077399,40.7394974,3.1204,762
2692,-73.9851576,40.7579073,3.1205,1326
2693,-74.0038344,40.7434806,3.1207,844
2694,-73.9987984,40.713865,3.1208,214
2695,-73.9991738,40.716357,3.1209,331
2696,-73.9831134,40.7252275,3.121,254
2697,-73.993461,40.7400891,3.1212,1197
2698,-73.9749707,40.7601912,3.1214,2276
2699,-73.9953869,40.7543157,3.1215,877
2700,-74.006475,40.719376,3.1217,414
2701,-74.001033,40.7292022,3.1218,630
